 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1061,21,152,416.982,38.570,0,48.958,4.041,20.588,119.691,757.873,0.100
1062,22,67,167.738,1.572,0,13.680,1.735,3.779,9.369,25.627,0.091
1063,22,68,165.537,2.010,0,15.981,1.872,4.476,12.369,37.980,0.091
1064,22,69,162.368,2.885,0,22.638,2.426,7.436,26.446,104.823,0.091
1065,23,70,372.786,115.196,0,49.653,4.005,20.025,114.008,706.821,0.100
1066,23,71,375.985,115.714,0,49.562,4.008,20.331,117.782,743.163,0.100
1067,23,72,379.172,116.300,0,49.608,4.019,20.238,115.952,722.248,0.146
1068,23,73,382.408,116.889,0,49.773,4.008,20.274,116.492,725.201,0.096
1069,23,74,386.398,118.032,0,49.492,4.044,20.665,120.058,756.227,0.091
1070,23,75,389.771,116.983,0,49.764,4.026,20.356,116.590,722.897,0.112
1071,23,76,392.940,117.136,0,49.532,4.043,20.335,116.431,726.779,0.105
1072,23,77,396.160,118.580,0,49.393,4.068,20.564,117.875,733.745,0.146
1073,23,78,398.572,118.148,0,49.834,4.015,20.055,113.767,701.157,0.101
1074,23,79,402.767,118.100,0,49.560,4.024,20.415,117.815,737.989,0.110
1075,23,80,404.979,119.163,0,49.903,4.035,20.346,117.078,735.182,0.104
1076,23,81,408.189,119.657,0,49.630,4.014,20.297,116.703,728.350,0.157
1077,23,82,412.187,120.855,0,49.276,4.112,20.697,117.515,723.303,0.101
1078,23,83,415.403,121.292,0,49.604,4.027,20.377,117.067,729.240,0.164
1079,23,84,418.653,121.668,0,49.255,4.061,20.463,116.610,719.970,0.188
1080,24,70,308.133,251.060,0,48.175,4.047,19.971,110.916,666.970,0.100
1081,24,71,305.984,253.468,0,48.265,4.019,19.924,111.586,677.515,0.100
1082,24,72,303.711,255.856,0,48.138,3.974,19.894,113.169,698.120,0.091
1083,24,73,302.507,259.146,0,48.177,3.923,19.380,108.932,664.848,0.165
1084,24,74,300.261,260.368,0,48.190,3.915,19.342,108.720,662.918,0.091
1085,24,75,297.955,263.790,0,48.318,3.913,19.391,110.002,681.069,0.100
1086,24,76,294.710,265.265,0,48.332,3.989,19.829,111.894,686.014,0.102
1087,24,77,293.710,267.543,0,48.354,3.953,19.564,110.171,674.487,0.205
1088,24,78,291.836,271.242,0,48.963,3.946,19.674,111.601,687.623,0.100
1089,24,79,289.741,272.722,0,48.510,3.960,19.557,109.831,670.782,0.125
1090,24,80,286.680,275.501,0,47.958,3.951,19.542,109.755,668.885,0.100
1091,24,81,284.488,277.890,0,47.995,3.964,19.775,112.135,689.893,0.100
1092,24,82,283.285,281.161,0,48.098,3.922,19.414,109.373,668.584,0.100
1093,24,83,281.018,283.562,0,48.563,3.926,19.500,110.278,677.046,0.100
1094,24,84,279.069,285.980,0,48.804,3.984,19.928,113.935,711.911,0.102
1095,24,85,275.944,287.616,0,48.014,4.010,19.937,112.335,687.589,0.100
1096,24,86,273.918,290.226,0,47.768,3.975,19.853,113.035,700.789,0.100
1097,24,87,271.987,292.798,0,47.958,3.990,19.849,112.045,687.136,0.100
1098,24,88,270.965,296.133,0,48.251,3.936,19.570,110.536,676.224,0.144
1099,24,89,269.007,298.595,0,47.471,3.928,19.029,104.495,623.734,0.110
1100,24,90,267.042,301.197,0,48.016,3.961,19.537,109.672,670.939,0.100
1101,24,91,265.000,303.802,0,48.232,3.941,19.768,113.380,708.197,0.100
1102,24,92,262.777,306.314,0,48.267,3.940,19.396,108.593,661.044,0.115
1103,24,93,260.743,308.800,0,48.498,3.944,19.589,110.355,673.184,0.124
1104,24,94,258.720,311.305,0,48.174,3.933,19.344,108.219,658.208,0.136
1105,24,95,256.644,313.720,0,47.614,3.880,19.020,106.000,640.526,0.100
1106,24,96,254.438,316.052,0,45.747,3.922,19.190,107.163,653.128,0.091
1107,24,97,251.179,317.448,0,46.275,3.933,19.247,106.690,641.402,0.091
1108,24,98,251.977,324.505,0,73.159,5.890,38.580,274.321,2077.197,0.100
1109,24,99,250.002,326.628,0,76.995,6.343,43.170,311.321,2353.998,0.111
1110,24,100,246.614,327.778,0,76.861,6.102,39.395,267.236,1893.299,0.111
1111,24,101,243.725,329.170,0,75.238,5.488,32.760,209.784,1425.093,0.100
1112,24,102,240.933,330.870,0,80.943,4.479,24.462,150.709,1009.496,0.100
1113,24,103,238.485,331.330,0,83.420,4.345,23.459,144.987,982.506,0.100
1114,24,104,235.302,332.777,0,80.795,4.270,22.637,136.754,902.737,0.111
1115,24,105,232.042,332.751,0,87.982,4.309,23.504,147.390,1012.923,0.111
1116,24,106,229.367,334.568,0,75.972,4.263,22.905,140.415,938.158,0.111
1117,24,107,225.402,335.034,0,71.990,4.336,23.825,149.536,1021.282,0.111
1118,24,108,222.398,334.999,0,85.131,4.272,22.374,133.223,868.401,0.111
1119,24,109,220.123,336.400,0,77.829,4.328,23.615,147.998,1016.664,0.111
1120,24,110,216.529,336.855,0,81.065,4.654,25.543,157.891,1069.545,0.111
1121,24,111,213.753,338.136,0,79.873,4.649,26.674,175.518,1269.750,0.111
1122,24,112,210.814,340.118,0,78.236,5.181,31.402,211.690,1538.914,0.111
1123,24,113,207.323,340.467,0,74.540,5.175,30.962,205.795,1479.648,0.111
1124,24,114,204.295,341.371,0,74.099,5.676,35.906,247.407,1822.957,0.111
1125,24,115,201.932,341.804,0,72.947,6.099,41.020,296.163,2255.820,0.100
1126,24,117,195.463,339.727,0,51.909,4.649,28.364,200.512,1550.756,0.100
1127,24,118,191.954,339.784,0,47.358,4.281,23.904,156.189,1132.363,0.100
1128,24,119,188.659,340.178,0,47.778,4.036,20.787,122.960,797.263,0.100
1129,24,120,185.478,340.786,0,47.048,3.947,19.721,111.996,689.343,0.100
1130,24,121,182.278,341.654,0,48.225,3.959,19.859,113.292,700.909,0.104
1131,24,122,178.849,341.452,0,49.457,4.058,20.579,118.563,742.203,0.100
1132,24,123,176.263,343.841,0,48.865,3.997,19.899,112.751,695.700,0.129
1133,24,124,172.720,343.720,0,49.567,4.040,20.560,118.921,746.210,0.100
1134,24,125,170.047,345.945,0,48.780,4.001,20.355,118.481,751.975,0.100
1135,24,126,167.495,345.855,0,48.653,3.996,19.907,112.814,695.329,0.156
1136,24,127,163.353,346.284,0,49.261,4.072,20.520,116.881,721.237,0.100
1137,24,128,161.163,347.353,0,49.527,3.981,20.020,114.682,713.863,0.197
1138,24,129,157.965,347.925,0,49.581,4.010,20.393,117.977,739.974,0.100
1139,24,130,153.819,348.265,0,49.613,4.086,20.686,118.701,740.051,0.100
1140,24,131,151.066,350.397,0,49.341,4.004,20.098,114.974,716.578,0.102
1141,24,132,148.024,351.479,0,49.118,3.947,19.779,113.042,702.374,0.108
1142,24,133,144.998,352.566,0,48.927,3.976,19.954,114.407,714.934,0.146
1143,24,134,141.969,353.754,0,49.030,4.015,19.928,112.188,686.869,0.100
1144,24,135,138.945,354.961,0,48.802,3.971,20.110,116.510,735.603,0.128
1145,24,136,135.921,356.172,0,48.703,3.984,20.042,114.817,714.674,0.107
1146,24,137,133.405,356.244,0,48.972,3.945,19.666,111.591,687.337,0.102
1147,24,138,129.321,357.072,0,49.358,4.046,20.695,120.278,757.656,0.120
1148,24,139,127.361,358.602,0,48.566,3.945,19.540,110.152,674.742,0.216
1149,24,140,124.045,361.118,0,48.561,3.944,19.731,112.488,696.217,0.277
1150,24,141,121.598,361.583,0,48.448,3.940,19.416,108.742,661.471,0.152
1151,24,142,117.610,362.709,0,49.406,4.025,20.376,117.151,730.420,0.101
1152,24,143,114.639,364.095,0,49.179,4.048,20.741,120.848,763.211,0.108
1153,24,144,111.749,365.613,0,49.297,4.018,20.290,116.531,726.795,0.105
1154,24,145,109.923,367.281,0,48.361,3.943,19.720,112.400,695.644,0.213
1155,24,146,106.797,370.016,0,48.591,3.941,19.450,108.671,657.163,0.179
1156,24,147,103.869,371.564,0,48.581,3.922,19.408,109.138,665.801,0.113
1157,24,148,101.081,373.180,0,48.482,3.927,19.542,110.802,682.055,0.145
1158,24,149,97.589,373.655,0,49.152,4.007,20.140,114.921,711.031,0.161
1159,24,150,95.398,376.381,0,48.579,3.929,19.392,108.848,663.375,0.133
1160,24,151,92.959,376.861,0,48.528,3.948,19.714,112.778,704.727,0.131
1161,24,152,88.980,378.084,0,49.251,4.069,21.006,123.434,786.501,0.100
1162,24,153,86.080,379.580,0,49.162,4.038,20.622,120.198,762.839,0.100
1163,24,154,83.842,381.967,0,46.563,3.894,19.060,105.819,636.376,0.100
1164,24,155,80.866,383.414,0,47.173,3.933,19.333,108.166,658.375,0.100
1165,24,156,77.442,383.538,0,46.510,3.984,20.049,115.838,736.747,0.100
1166,24,157,75.541,384.845,0,44.826,3.870,18.675,102.557,612.728,0.091
1167,25,70,81.635,351.457,0,48.354,3.898,19.191,107.339,650.546,0.116
1168,25,71,83.627,353.999,0,48.523,3.910,19.337,109.258,672.625,0.102
1169,25,72,84.470,357.459,0,48.966,4.011,20.059,113.706,698.830,0.114
1170,25,73,87.519,359.276,0,48.596,3.903,19.219,107.425,650.562,0.091
1171,25,74,89.446,361.935,0,48.627,3.905,19.271,108.416,663.028,0.092
1172,25,75,90.142,365.394,0,49.135,4.051,20.256,114.650,704.456,0.117
1173,25,76,92.021,368.079,0,48.626,4.049,20.405,117.231,735.504,0.100
1174,25,77,93.914,369.703,0,48.348,3.932,19.580,110.979,682.549,0.203
1175,25,78,96.825,372.603,0,48.057,3.894,19.205,107.843,657.207,0.100
1176,25,79,98.697,375.295,0,48.513,3.896,19.132,106.636,643.855,0.101
1177,25,80,99.255,378.782,0,48.962,4.063,20.353,115.134,705.670,0.108
1178,25,81,101.107,380.492,0,48.368,3.933,19.540,110.477,677.837,0.106
1179,25,82,102.716,384.317,0,49.168,4.008,20.221,115.979,721.710,0.115
1180,25,83,104.364,387.123,0,49.041,4.038,20.432,117.699,737.828,0.153
1181,25,84,107.107,389.284,0,48.571,3.942,19.595,111.022,684.249,0.100
1182,25,85,108.700,392.106,0,48.605,3.932,19.444,109.083,663.214,0.202
1183,25,86,109.082,395.592,0,48.989,4.071,20.318,114.374,697.607,0.101
1184,25,87,110.757,398.417,0,49.192,4.003,20.155,115.235,714.277,0.102
1185,25,88,113.528,400.562,0,48.507,3.908,19.326,108.696,662.939,0.103
1186,25,89,114.092,402.978,0,48.345,3.936,19.632,111.400,685.287,0.132
1187,25,90,116.667,406.289,0,48.647,3.963,19.505,109.031,662.743,0.126
1188,25,91,118.066,409.253,0,48.790,4.025,19.826,110.472,669.027,0.122
1189,25,92,119.404,412.244,0,48.736,3.965,19.680,111.097,681.771,0.108
1190,25,93,120.771,415.179,0,48.816,3.980,19.586,109.367,664.191,0.173
1191,25,94,122.257,418.071,0,48.469,3.961,19.794,112.610,695.977,0.101
1192,25,95,123.644,421.001,0,48.522,3.924,19.575,111.471,690.209,0.101
1193,25,96,123.258,423.158,0,38.140,3.422,14.461,68.831,354.857,0.091
1194,25,97,125.510,424.605,0,32.143,2.852,9.994,39.334,167.424,0.091
1195,25,98,125.128,426.230,0,24.261,2.373,6.978,23.368,86.041,0.100
1196,26,72,295.366,1.983,0,11.808,1.651,3.462,8.311,22.140,0.091
1197,26,73,295.061,3.533,0,23.071,2.247,6.082,18.282,59.349,0.091
1198,26,74,294.926,4.657,0,30.481,2.832,9.849,38.539,163.888,0.091
1199,27,75,308.807,347.487,0,49.155,4.004,19.889,112.055,685.546,0.100
1200,27,76,308.557,349.968,0,49.393,3.997,20.130,115.609,722.739,0.152
1201,27,77,309.188,353.114,0,49.480,3.986,20.086,115.395,720.758,0.122
1202,27,78,309.761,356.349,0,49.270,4.006,19.999,113.407,698.625,0.180
1203,27,79,310.447,359.526,0,49.245,3.973,19.841,112.693,694.887,0.136
1204,27,80,310.790,363.656,0,49.567,4.039,20.521,118.376,740.154,0.118
1205,27,81,311.779,366.785,0,49.480,4.038,20.511,118.318,740.339,0.208
1206,27,82,314.052,369.508,0,48.827,3.986,19.988,113.702,700.786,0.100
1207,27,83,314.891,372.700,0,49.072,3.972,19.919,113.498,701.247,0.100
1208,27,84,315.954,375.658,0,49.331,4.014,19.950,112.634,692.260,0.102
1209,27,85,315.897,379.133,0,49.454,4.038,20.636,120.052,757.911,0.119
1210,27,86,317.165,382.129,0,49.339,4.085,20.686,118.945,744.296,0.106
1211,27,87,319.788,384.511,0,48.731,3.921,19.420,109.304,667.088,0.102
1212,27,88,319.938,388.045,0,49.404,4.050,20.772,121.265,768.035,0.100
1213,27,89,321.531,389.925,0,48.493,3.943,19.661,111.825,691.624,0.132
1214,27,90,323.834,393.436,0,49.160,3.986,19.651,109.901,668.168,0.170
1215,27,91,325.108,396.401,0,48.814,3.943,19.649,111.398,685.338,0.143
1216,27,92,325.532,398.819,0,48.438,3.929,19.499,110.335,678.756,0.129
1217,27,93,327.030,401.681,0,48.339,3.923,19.489,110.150,674.998,0.155
1218,27,94,329.751,404.868,0,48.703,3.943,19.526,110.297,678.616,0.100
1219,27,95,330.297,408.327,0,49.090,4.034,20.223,114.973,709.945,0.111
1220,27,96,331.917,411.119,0,49.158,4.033,20.586,119.559,753.207,0.091
1221,27,97,334.700,413.241,0,48.552,3.962,19.449,108.343,656.137,0.102
1222,27,98,336.203,416.198,0,48.658,3.956,19.691,111.700,689.457,0.102
1223,27,99,336.534,418.701,0,48.560,3.942,19.556,110.447,677.544,0.131
1224,27,100,338.838,421.998,0,46.430,3.935,19.439,109.301,667.043,0.111
1225,27,101,339.546,423.544,0,36.874,3.174,12.430,54.805,261.163,0.100
1226,27,102,339.925,425.426,0,26.800,2.502,7.708,26.892,102.875,0.100
1227,27,103,340.690,427.036,0,16.017,1.842,4.298,11.511,34.120,0.100
1228,28,82,305.355,314.959,0,46.255,3.955,19.782,112.437,692.256,0.100
1229,28,83,302.904,317.316,0,47.872,3.923,19.385,109.381,672.721,0.100
1230,28,84,299.540,317.140,0,49.308,4.079,20.471,115.994,712.311,0.187
1231,28,85,297.547,318.618,0,48.613,3.949,19.522,109.771,670.848,0.185
1232,28,86,293.943,320.740,0,49.060,4.024,20.027,113.086,694.307,0.101
1233,28,87,291.402,320.767,0,49.086,3.990,19.880,112.635,693.745,0.122
1234,28,88,288.245,321.563,0,49.206,3.978,19.861,112.899,697.717,0.182
1235,28,89,284.475,323.351,0,49.223,3.959,19.829,112.939,697.626,0.167
1236,28,90,281.338,324.216,0,49.312,3.957,19.787,112.549,694.508,0.161
1237,28,91,277.859,323.702,0,49.880,4.055,20.664,119.661,752.201,0.100
1238,28,92,274.711,324.522,0,49.625,4.063,20.595,118.321,737.138,0.100
1239,28,93,272.000,326.770,0,49.105,4.000,20.090,115.231,721.180,0.216
1240,28,94,268.810,327.605,0,49.039,4.001,19.948,112.992,695.517,0.102
1241,28,95,265.619,328.279,0,48.636,3.961,19.846,113.013,697.403,0.103
1242,28,96,263.242,327.981,0,47.029,3.948,19.835,113.429,702.928,0.091
1243,28,97,259.312,329.561,0,47.311,3.910,19.412,109.669,671.877,0.091
1244,29,85,23.736,180.556,0,49.286,4.048,20.443,117.000,726.160,0.185
1245,29,86,27.087,179.736,0,49.431,4.006,20.228,116.285,726.361,0.102
1246,29,87,30.136,181.520,0,49.433,4.064,20.513,117.356,728.739,0.102
1247,29,88,32.610,181.154,0,49.868,4.015,20.066,113.888,702.404,0.100
1248,29,89,35.825,181.539,0,49.404,3.992,20.075,115.094,718.030,0.142
1249,29,90,39.049,182.064,0,49.765,4.021,20.520,119.283,752.942,0.101
1250,29,91,43.027,183.243,0,49.516,4.038,20.531,119.031,751.204,0.177
1251,29,92,45.480,182.833,0,49.682,4.001,20.182,115.613,717.676,0.232
1252,29,93,46.478,182.993,0,49.287,3.998,20.101,115.413,722.581,0.154
1253,29,94,45.107,183.048,0,49.485,4.026,20.187,115.466,721.099,0.112
1254,29,95,46.720,182.368,0,48.874,4.020,20.089,113.696,697.788,0.106
1255,29,96,45.685,181.164,0,49.560,3.982,19.930,113.695,705.659,0.126
1256,29,97,45.467,181.992,0,49.673,3.992,20.081,114.789,711.408,0.168
1257,29,98,45.591,181.134,0,48.956,3.948,19.566,110.575,680.357,0.104
1258,29,99,46.527,179.390,0,48.797,3.958,19.537,109.586,667.918,0.118
1259,29,100,47.705,180.998,0,49.761,3.995,20.278,117.403,738.946,0.111
1260,29,101,47.977,181.235,0,48.619,3.945,19.699,112.313,697.380,0.168
1261,29,102,47.958,182.593,0,49.598,4.040,20.081,112.941,689.546,0.214
1262,29,103,47.961,182.058,0,48.324,4.011,20.312,117.751,745.845,0.100
1263,29,104,47.409,181.796,0,49.323,3.996,20.081,114.846,713.717,0.113
1264,29,105,49.463,178.189,0,48.789,4.008,20.192,115.551,717.442,0.111
1265,29,106,49.922,175.783,0,49.267,3.988,20.107,115.199,715.244,0.116
1266,29,107,51.362,172.882,0,49.121,3.974,19.919,113.823,707.668,0.112
1267,29,108,52.689,168.924,0,48.703,3.971,19.825,113.130,704.741,0.111
1268,29,109,55.305,166.608,0,48.487,3.993,19.963,113.291,697.540,0.111
1269,29,110,55.598,163.145,0,48.992,3.967,19.727,111.743,688.674,0.111
1270,29,111,58.405,160.930,0,48.413,4.016,20.003,113.081,695.259,0.117
1271,29,112,58.712,157.403,0,49.097,3.965,19.744,111.774,686.783,0.140
1272,29,113,60.268,154.549,0,49.073,3.984,19.735,110.934,677.352,0.111
1273,29,114,63.130,152.413,0,48.361,3.983,19.997,114.119,706.134,0.111
1274,29,115,63.577,148.935,0,49.207,3.958,19.906,114.194,711.880,0.125
1275,29,116,66.349,146.739,0,48.483,4.002,19.964,113.029,694.881,0.171
1276,29,117,66.598,143.226,0,49.002,3.964,19.690,111.297,683.789,0.158
1277,29,118,68.085,140.359,0,49.337,4.002,20.226,116.330,726.399,0.101
1278,29,119,69.640,137.469,0,49.216,3.956,19.793,112.524,693.122,0.180
1279,29,120,71.486,135.710,0,49.113,3.964,19.774,112.215,691.397,0.100
1280,29,121,74.250,132.641,0,47.946,3.976,19.799,112.003,688.037,0.102
1281,29,122,74.747,129.117,0,48.963,3.971,20.018,114.950,716.537,0.111
1282,29,123,76.651,127.450,0,48.967,3.967,19.779,112.099,689.400,0.129
1283,29,124,78.340,123.684,0,48.569,3.945,19.466,109.249,666.447,0.111
1284,29,125,81.359,121.799,0,47.925,3.982,19.734,110.978,678.036,0.105
1285,29,126,82.228,118.369,0,48.286,3.950,19.357,107.692,651.163,0.203
1286,29,127,84.229,115.806,0,48.936,3.947,19.703,111.987,691.587,0.103
1287,29,128,86.228,113.230,0,48.476,3.957,19.367,107.544,649.037,0.103
1288,29,129,89.242,111.426,0,48.041,3.957,19.680,111.221,682.076,0.100
1289,29,130,90.138,109.082,0,48.838,3.961,19.898,114.521,720.059,0.124
1290,29,131,91.991,105.406,0,48.347,3.988,19.594,109.040,659.350,0.124
1291,29,132,94.028,102.877,0,48.961,3.986,19.956,113.498,700.055,0.147
1292,29,133,95.883,100.243,0,48.617,3.956,19.857,113.597,705.873,0.101
1293,29,134,99.018,98.532,0,47.901,4.004,19.758,110.160,666.014,0.119
1294,29,135,100.084,96.285,0,48.529,3.947,19.791,113.432,708.068,0.103
1295,29,136,102.152,92.683,0,48.439,3.961,19.569,109.924,671.579,0.176
1296,29,137,104.214,91.215,0,48.687,3.975,19.650,110.384,674.235,0.104
1297,29,138,105.997,87.541,0,48.233,3.992,19.689,110.070,668.631,0.154
1298,29,139,107.994,85.967,0,48.803,3.962,19.873,113.336,700.579,0.139
1299,29,140,109.883,83.316,0,48.793,3.968,19.896,113.648,705.132,0.149
1300,29,141,111.697,80.690,0,48.666,3.957,19.753,112.155,690.993,0.103
1301,29,142,113.494,77.968,0,49.072,3.970,19.759,112.361,697.489,0.107
1302,29,143,116.239,74.831,0,48.223,4.003,20.007,113.612,701.221,0.100
1303,29,144,117.862,72.007,0,48.348,4.067,20.113,112.013,676.289,0.100
1304,29,145,119.680,69.317,0,48.350,3.968,19.674,110.681,675.762,0.228
1305,29,146,120.235,65.860,0,48.759,3.951,19.562,110.327,677.245,0.154
1306,29,147,121.953,63.054,0,48.863,3.985,20.212,117.051,737.349,0.100
1307,29,148,124.951,61.118,0,48.325,3.983,20.078,115.033,714.034,0.100
1308,29,149,126.715,58.373,0,48.309,3.975,19.703,110.742,675.409,0.101
1309,29,150,127.268,54.908,0,49.110,3.978,19.970,113.899,704.301,0.134
1310,29,151,130.025,52.779,0,48.262,4.081,20.260,113.096,683.433,0.100
1311,29,152,130.266,49.281,0,49.108,3.980,19.644,110.058,670.369,0.100
1312,29,153,131.634,46.315,0,49.327,3.966,19.905,113.555,702.139,0.138
1313,29,154,133.289,44.419,0,49.331,3.991,19.889,112.643,693.010,0.100
1314,29,155,134.734,41.509,0,49.152,3.971,19.857,112.898,696.164,0.100
1315,29,156,137.244,38.221,0,48.394,3.977,19.938,113.593,701.646,0.102
1316,29,157,137.771,34.767,0,49.154,3.944,19.636,111.158,682.457,0.091
1317,29,158,140.677,32.740,0,48.129,4.002,19.772,110.434,668.903,0.101
1318,29,159,141.296,29.258,0,48.972,3.978,19.628,109.917,668.828,0.101
1319,29,160,144.142,27.213,0,48.386,3.975,19.950,113.779,703.379,0.121
1320,29,161,145.764,24.362,0,48.423,3.992,19.826,111.578,681.224,0.121
1321,29,162,146.340,21.976,0,49.216,4.003,20.010,114.120,710.057,0.122
1322,29,163,147.604,18.000,0,49.203,3.974,20.062,115.397,720.681,0.111
1323,29,164,149.022,15.140,0,49.066,3.965,19.951,114.805,719.955,0.178
1324,29,165,151.539,12.697,0,48.721,4.024,20.087,113.516,695.683,0.169
1325,30,96,126.527,1.057,0,7.966,1.426,2.714,5.798,13.503,0.091
1326,30,97,128.353,2.393,0,16.383,1.818,4.016,9.850,26.158,0.091
1327,30,98,128.818,3.541,0,24.101,2.279,6.335,19.751,67.076,0.100
1328,31,99,132.655,22.999,0,48.525,3.952,19.762,112.918,703.058,0.124
1329,31,100,134.018,26.918,0,49.311,4.068,20.998,123.397,786.579,0.111
1330,31,101,135.626,28.783,0,48.559,3.941,19.573,110.808,682.378,0.143
1331,31,102,138.261,31.983,0,48.402,3.927,19.545,110.965,684.692,0.101
1332,31,103,139.945,34.743,0,48.333,3.934,19.629,111.589,689.025,0.100
1333,31,104,140.693,38.124,0,48.498,3.996,20.164,115.852,722.936,0.219
1334,31,105,143.899,39.746,0,48.346,3.911,19.398,109.580,672.107,0.173
1335,31,106,145.972,42.274,0,48.275,3.935,19.488,109.467,665.833,0.124
1336,31,107,146.969,45.665,0,48.504,4.017,20.327,116.896,729.211,0.111
1337,31,108,150.159,47.146,0,48.063,3.902,19.285,108.690,666.561,0.116
1338,31,109,152.474,49.353,0,48.415,3.908,19.286,108.093,656.544,0.221
1339,31,110,154.834,51.505,0,48.312,3.931,19.254,107.272,650.342,0.218
1340,31,111,156.288,54.770,0,48.338,4.004,19.770,110.240,665.995,0.119
1341,31,112,158.593,55.826,0,48.481,3.941,19.620,111.279,685.617,0.125
1342,31,113,162.178,57.938,0,48.498,3.944,19.650,111.301,683.384,0.112
1343,31,114,164.648,59.989,0,48.480,3.938,19.650,111.790,691.165,0.114
1344,31,115,167.172,62.029,0,48.991,3.981,19.920,113.242,698.128,0.110
1345,31,116,169.787,63.913,0,48.755,4.028,19.818,110.129,664.425,0.140
1346,31,117,172.433,65.632,0,49.087,3.940,19.631,111.238,683.484,0.158
1347,31,118,175.209,67.289,0,48.870,3.958,19.602,110.442,676.616,0.100
1348,31,119,176.921,69.124,0,49.180,3.988,20.129,116.298,733.924,0.103
1349,31,120,180.098,71.832,0,48.175,4.038,19.911,110.628,666.096,0.102
1350,31,121,182.772,73.647,0,48.434,3.965,19.689,111.026,679.492,0.103
1351,31,122,185.620,75.313,0,48.502,3.980,19.897,112.909,694.584,0.100
1352,31,123,188.490,76.862,0,48.363,4.025,19.992,112.195,682.357,0.295
1353,31,124,191.966,77.168,0,49.328,4.000,20.137,114.962,710.691,0.162
1354,31,125,193.815,78.817,0,49.484,3.979,20.008,114.791,716.562,0.102
